muni,Muni Zoned %_single_family,TRACT CODE,Cleaned Tract Code,Block Group of parcel_data_aggregated_by_block_group,N,percent_sf_residences,EJ,EJ_pop,Ej Crit De,recoded_ej_criteria,CITY
Boston,0,90700,90700,3,169,11.2,Yes,EJ Population,Minority,Minority,Boston
Boston,0,90700,90700,4,177,8.0,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91001,91001,1,126,19.7,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,91001,91001,2,145,30.1,Yes,EJ Population,Minority,Minority,Boston
,,91001,91001,3,156,41.9,No,Not an EJ Population,,N/A,Boston
Boston,0,91001,91001,4,141,47.7,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91100,91100,1,218,19.4,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91100,91100,2,202,31.1,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91100,91100,3,142,20.2,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91100,91100,4,112,35.2,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91100,91100,5,117,22.6,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91200,91200,1,147,17.6,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91200,91200,2,191,29.0,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91200,91200,3,107,20.7,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91300,91300,1,199,23.0,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91300,91300,2,186,20.0,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91400,91400,1,231,48.3,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91400,91400,2,225,39.3,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91500,91500,1,257,10.9,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91500,91500,2,241,17.5,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,91500,91500,3,103,14.9,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91600,91600,1,176,14.2,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91600,91600,2,162,14.8,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91600,91600,2,162,14.8,Yes,EJ Population,Minority,Minority,Milton
Boston,0,91600,91600,3,132,37.9,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Boston
Boston,0,91600,91600,3,132,37.9,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Milton
Boston,0,91700,91700,1,201,20.6,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91700,91700,2,152,11.3,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91700,91700,3,107,19.8,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Boston
Boston,0,91800,91800,1,255,11.6,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91800,91800,2,159,19.5,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91800,91800,3,203,38.1,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91900,91900,1,136,25.5,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91900,91900,2,121,29.2,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91900,91900,3,290,25.9,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91900,91900,4,101,43.6,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,92000,92000,1,198,13.4,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Boston
Boston,0,92000,92000,2,298,30.5,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92000,92000,3,144,8.8,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92000,92000,4,154,28.6,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,92101,92101,1,204,44.2,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,92101,92101,1,204,44.2,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Milton
Boston,0,92101,92101,1,204,44.2,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Quincy
Boston,0,92101,92101,2,225,42.6,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,92101,92101,2,225,42.6,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Milton
Boston,0,92101,92101,3,197,52.9,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92101,92101,3,197,52.9,Yes,EJ Population,Minority,Minority,Quincy
Boston,0,92101,92101,4,175,41.5,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Boston
Boston,0,92101,92101,4,175,41.5,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Milton
Boston,0,92101,92101,4,175,41.5,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Quincy
Boston,0,92101,92101,5,361,27.6,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92101,92101,5,361,27.6,Yes,EJ Population,Minority,Minority,Milton
Boston,0,92101,92101,5,361,27.6,Yes,EJ Population,Minority,Minority,Quincy
Boston,0,92200,92200,1,181,49.1,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92200,92200,2,149,38.6,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92200,92200,3,161,48.9,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92200,92200,4,169,43.2,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,92300,92300,1,155,46.7,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92300,92300,2,121,16.7,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92300,92300,3,171,35.1,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92300,92300,4,112,19.8,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,92400,92400,1,120,26.0,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92400,92400,2,183,12.7,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,92400,92400,3,228,10.3,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,92400,92400,4,71,27.8,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,92400,92400,5,95,8.3,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,100100,100100,1,64,98.0,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100100,100100,2,152,32.8,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100100,100100,3,196,41.5,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100100,100100,4,142,14.7,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100100,100100,5,112,7.5,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100100,100100,6,21,0.0,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100100,100100,7,66,22.0,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100200,100200,1,245,47.3,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100200,100200,2,107,8.9,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100200,100200,3,170,24.0,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100300,100300,1,223,28.5,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100300,100300,2,168,44.3,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100300,100300,2,168,44.3,Yes,EJ Population,Minority and income,Minority and income,Milton
Boston,0,100300,100300,3,138,33.9,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100300,100300,4,150,47.6,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100400,100400,1,205,42.4,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100400,100400,2,205,47.4,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100400,100400,3,185,42.5,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100400,100400,4,284,21.1,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100500,100500,1,154,31.4,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100500,100500,2,205,62.4,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100500,100500,3,186,23.7,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,100500,100500,4,278,33.3,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100500,100500,5,216,24.3,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100601,100601,1,230,37.2,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100601,100601,2,238,60.2,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100601,100601,2,238,60.2,Yes,EJ Population,Minority,Minority,Milton
Boston,0,100601,100601,2,238,60.2,Yes,EJ Population,Minority,Minority,Quincy
Boston,0,100601,100601,3,176,25.0,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100601,100601,3,176,25.0,Yes,EJ Population,Minority,Minority,Milton
Boston,0,100601,100601,3,176,25.0,Yes,EJ Population,Minority,Minority,Quincy
Boston,0,100601,100601,4,243,27.4,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100603,100603,1,269,43.1,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100603,100603,2,183,49.6,Yes,EJ Population,Minority,Minority,Boston
,,100700,100700,1,266,45.8,No,Not an EJ Population,,N/A,Boston
,,100700,100700,1,266,45.8,No,Not an EJ Population,,N/A,Milton
,,100700,100700,1,266,45.8,No,Not an EJ Population,,N/A,Quincy
Boston,0,100700,100700,2,217,71.2,Yes,EJ Population,Income,Income,Boston
,,100700,100700,3,212,72.0,No,Not an EJ Population,,N/A,Boston
,,100700,100700,4,199,24.7,No,Not an EJ Population,,N/A,Boston
,,100700,100700,4,199,24.7,No,Not an EJ Population,,N/A,Quincy
,,100700,100700,5,203,60.3,No,Not an EJ Population,,N/A,Boston
Boston,0,100800,100800,1,159,57.1,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100800,100800,2,206,58.1,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100800,100800,2,206,58.1,Yes,EJ Population,Minority,Minority,Milton
Boston,0,100800,100800,2,206,58.1,Yes,EJ Population,Minority,Minority,Quincy
Boston,0,100800,100800,3,180,47.7,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100800,100800,3,180,47.7,Yes,EJ Population,Minority,Minority,Milton
Boston,0,100800,100800,3,180,47.7,Yes,EJ Population,Minority,Minority,Quincy
Boston,0,100800,100800,4,161,52.9,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100800,100800,5,193,63.6,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100800,100800,6,228,61.2,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,100900,100900,1,170,67.1,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100900,100900,2,150,55.4,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100900,100900,3,280,77.6,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100900,100900,4,340,42.2,Yes,EJ Population,Minority,Minority,Boston
Boston,0,101001,101001,1,212,91.3,Yes,EJ Population,Minority,Minority,Boston
Boston,0,101001,101001,2,108,69.4,Yes,EJ Population,Minority,Minority,Boston
Boston,0,101001,101001,3,150,40.3,Yes,EJ Population,Minority,Minority,Boston
Boston,0,101001,101001,4,229,51.7,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,101001,101001,5,117,69.8,Yes,EJ Population,Minority,Minority,Boston
Boston,0,101001,101001,6,307,67.5,Yes,EJ Population,Minority,Minority,Boston
Boston,0,101002,101002,1,91,81.4,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,101002,101002,2,421,34.9,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,101002,101002,3,298,61.5,Yes,EJ Population,Minority,Minority,Boston
Boston,0,101101,101101,1,185,24.7,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,101101,101101,2,249,23.1,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,101101,101101,3,108,2.5,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,101102,101102,1,124,9.5,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Boston
Boston,0,101102,101102,2,203,4.7,Yes,EJ Population,Minority,Minority,Boston
Boston,0,101102,101102,3,121,18.4,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,101102,101102,4,222,44.6,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,110104,110104,1,155,34.4,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,110104,110104,2,103,35.8,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,110105,110105,1,330,23.1,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110106,110106,1,99,30.2,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110106,110106,2,178,72.4,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110201,110201,1,337,62.2,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,110301,110301,1,267,61.4,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110301,110301,2,387,78.6,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110401,110401,1,212,22.8,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,110401,110401,2,408,58.8,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110403,110403,1,144,57.0,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,110403,110403,2,227,68.4,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110403,110403,3,134,84.3,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110403,110403,4,268,70.9,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110403,110403,5,273,75.4,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110501,110501,1,239,58.7,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110501,110501,2,448,69.3,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110501,110501,3,241,65.9,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110502,110502,1,317,45.9,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110502,110502,2,424,58.2,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110502,110502,3,193,55.7,Yes,EJ Population,Minority,Minority,Boston
,,110601,110601,1,535,99.0,No,Not an EJ Population,,N/A,Boston
,,110601,110601,1,535,99.0,No,Not an EJ Population,,N/A,Brookline
,,110601,110601,2,346,85.3,No,Not an EJ Population,,N/A,Boston
,,110607,110607,1,245,42.9,No,Not an EJ Population,,N/A,Boston
Boston,0,110607,110607,2,414,53.0,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110607,110607,3,381,56.1,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110607,110607,3,381,56.1,Yes,EJ Population,Minority,Minority,Brookline
,,110607,110607,4,196,65.9,No,Not an EJ Population,,N/A,Boston
,,120103,120103,1,376,49.0,No,Not an EJ Population,,N/A,Boston
,,120103,120103,1,376,49.0,No,Not an EJ Population,,N/A,Brookline
Boston,0,120104,120104,1,149,34.8,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120104,120104,2,232,44.0,Yes,EJ Population,Minority,Minority,Boston
,,120105,120105,1,253,99.1,No,Not an EJ Population,,N/A,Boston
Boston,0,120105,120105,2,338,98.2,Yes,EJ Population,Minority,Minority,Boston
,,120105,120105,3,111,95.9,No,Not an EJ Population,,N/A,Boston
,,120105,120105,3,111,95.9,No,Not an EJ Population,,N/A,Brookline
Boston,0,120201,120201,1,192,26.7,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120201,120201,2,243,29.3,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120201,120201,3,101,15.4,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120301,120301,1,194,28.6,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120301,120301,2,119,19.3,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120301,120301,3,216,29.7,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120301,120301,4,251,31.3,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120400,120400,1,171,39.2,Yes,EJ Population,Minority,Minority,Boston
,,120400,120400,2,139,63.4,No,Not an EJ Population,,N/A,Boston
,,120400,120400,3,198,45.4,No,Not an EJ Population,,N/A,Boston
Boston,0,120400,120400,4,308,39.1,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120400,120400,5,219,41.9,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120500,120500,1,111,35.7,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120500,120500,2,99,18.5,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,120500,120500,3,122,14.3,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120600,120600,1,177,24.6,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120600,120600,2,120,9.3,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120600,120600,3,148,17.6,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120700,120700,1,127,20.7,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120700,120700,2,96,28.3,Yes,EJ Population,Minority,Minority,Boston
Boston,0,130101,130101,1,78,92.4,Yes,EJ Population,Minority,Minority,Boston
Boston,0,130101,130101,1,78,92.4,Yes,EJ Population,Minority,Minority,Newton
,,130101,130101,2,146,95.3,No,Not an EJ Population,,N/A,Boston
,,130101,130101,3,305,94.7,No,Not an EJ Population,,N/A,Boston
,,130101,130101,4,256,95.7,No,Not an EJ Population,,N/A,Boston
,,130101,130101,5,431,86.1,No,Not an EJ Population,,N/A,Boston
,,130101,130101,6,358,83.0,No,Not an EJ Population,,N/A,Boston
,,130101,130101,6,358,83.0,No,Not an EJ Population,,N/A,Brookline
,,130200,130200,1,194,75.8,No,Not an EJ Population,,N/A,Boston
,,130200,130200,2,226,45.0,No,Not an EJ Population,,N/A,Boston
,,130200,130200,3,482,85.6,No,Not an EJ Population,,N/A,Boston
,,130200,130200,4,266,88.8,No,Not an EJ Population,,N/A,Boston
,,130200,130200,5,326,79.9,No,Not an EJ Population,,N/A,Boston
,,130300,130300,1,288,93.3,No,Not an EJ Population,,N/A,Boston
,,130300,130300,2,361,81.3,No,Not an EJ Population,,N/A,Boston
,,130300,130300,3,299,96.1,No,Not an EJ Population,,N/A,Boston
Boston,0,130300,130300,4,285,75.3,Yes,EJ Population,Minority,Minority,Boston
,,130300,130300,5,243,79.5,No,Not an EJ Population,,N/A,Boston
Boston,0,130402,130402,1,357,94.0,Yes,EJ Population,Minority,Minority,Boston
Boston,0,130402,130402,2,306,80.6,Yes,EJ Population,Minority,Minority,Boston
Boston,0,130402,130402,3,365,96.3,Yes,EJ Population,Minority,Minority,Boston
Boston,0,130402,130402,3,365,96.3,Yes,EJ Population,Minority,Minority,Dedham
Boston,0,130402,130402,4,422,75.2,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,130404,130404,1,355,80.1,Yes,EJ Population,Minority,Minority,Boston
Boston,0,130404,130404,2,329,91.7,Yes,EJ Population,Minority,Minority,Boston
