muni,Muni Zoned %_single_family,TRACT CODE,Cleaned Tract Code,Block Group of parcel_data_aggregated_by_block_group,N,percent_sf_residences,EJ,EJ_pop,Ej Crit De,recoded_ej_criteria,CITY
Boston,0,90400,90400,3,178,36.20689655,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,90400,90400,4,156,35.63218391,Yes,EJ Population,Minority,Minority,Boston
Boston,0,90600,90600,1,231,43.06569343,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Boston
Boston,0,90600,90600,2,260,19.60784314,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Boston
Boston,0,90700,90700,1,219,33.76623377,Yes,EJ Population,Minority,Minority,Boston
Boston,0,90700,90700,2,191,7.913669065,Yes,EJ Population,Minority,Minority,Boston
Boston,0,90700,90700,3,169,11.20689655,Yes,EJ Population,Minority,Minority,Boston
Boston,0,90700,90700,4,177,7.954545455,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91001,91001,1,126,19.67213115,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,91001,91001,2,145,30.1369863,Yes,EJ Population,Minority,Minority,Boston
,,91001,91001,3,156,41.91176471,No,Not an EJ Population,,N/A,Boston
Boston,0,91001,91001,4,141,47.6635514,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91100,91100,1,218,19.42857143,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91100,91100,2,202,31.09756098,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91100,91100,3,142,20.2020202,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91100,91100,4,112,35.22727273,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91100,91100,5,117,22.58064516,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91200,91200,1,147,17.64705882,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91200,91200,2,191,28.98550725,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91200,91200,3,107,20.68965517,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91300,91300,1,199,23.02631579,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91300,91300,2,186,20,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91400,91400,1,231,48.25581395,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91400,91400,2,225,39.3442623,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91500,91500,1,257,10.91954023,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91500,91500,2,241,17.5257732,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,91500,91500,3,103,14.94252874,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91600,91600,1,176,14.17910448,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91600,91600,2,162,14.75409836,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91600,91600,2,162,14.75409836,Yes,EJ Population,Minority,Minority,Milton
Boston,0,91600,91600,3,132,37.87878788,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Boston
Boston,0,91600,91600,3,132,37.87878788,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Milton
Boston,0,91700,91700,1,201,20.55555556,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91700,91700,2,152,11.29032258,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91700,91700,3,107,19.79166667,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Boston
Boston,0,91800,91800,1,255,11.61616162,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91800,91800,2,159,19.53125,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91800,91800,3,203,38.06451613,Yes,EJ Population,Minority,Minority,Boston
Boston,0,91900,91900,1,136,25.49019608,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91900,91900,2,121,29.21348315,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91900,91900,3,290,25.87064677,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,91900,91900,4,101,43.58974359,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,92000,92000,1,198,13.41463415,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Boston
Boston,0,92000,92000,2,298,30.53435115,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92000,92000,3,144,8.849557522,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92000,92000,4,154,28.57142857,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,92101,92101,1,204,44.23076923,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,92101,92101,1,204,44.23076923,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Milton
Boston,0,92101,92101,1,204,44.23076923,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Quincy
Boston,0,92101,92101,2,225,42.6035503,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,92101,92101,2,225,42.6035503,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Milton
Boston,0,92101,92101,3,197,52.89855073,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92101,92101,3,197,52.89855073,Yes,EJ Population,Minority,Minority,Quincy
Boston,0,92101,92101,4,175,41.50943396,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Boston
Boston,0,92101,92101,4,175,41.50943396,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Milton
Boston,0,92101,92101,4,175,41.50943396,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Quincy
Boston,0,92101,92101,5,361,27.5862069,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92101,92101,5,361,27.5862069,Yes,EJ Population,Minority,Minority,Milton
Boston,0,92101,92101,5,361,27.5862069,Yes,EJ Population,Minority,Minority,Quincy
Boston,0,92200,92200,1,181,49.06832298,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92200,92200,2,149,38.58267717,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92200,92200,3,161,48.93617021,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92200,92200,4,169,43.16546763,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,92300,92300,1,155,46.71532847,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92300,92300,2,121,16.66666667,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92300,92300,3,171,35.06493507,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92300,92300,4,112,19.76744186,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,92400,92400,1,120,26.04166667,Yes,EJ Population,Minority,Minority,Boston
Boston,0,92400,92400,2,183,12.71186441,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,92400,92400,3,228,10.28571429,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,92400,92400,4,71,27.77777778,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,92400,92400,5,95,8.333333333,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,100100,100100,1,64,98,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100100,100100,2,152,32.8125,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100100,100100,3,196,41.54929578,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100100,100100,4,142,14.70588235,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100100,100100,5,112,7.5,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100100,100100,6,21,0,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100100,100100,7,66,21.95121951,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100200,100200,1,245,47.29064039,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100200,100200,2,107,8.860759494,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100200,100200,3,170,24,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100300,100300,1,223,28.48837209,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100300,100300,2,168,44.30379747,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100300,100300,2,168,44.30379747,Yes,EJ Population,Minority and income,Minority and income,Milton
Boston,0,100300,100300,3,138,33.88429752,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100300,100300,4,150,47.61904762,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100400,100400,1,205,42.44186047,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100400,100400,2,205,47.42268041,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100400,100400,3,185,42.45810056,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100400,100400,4,284,21.07279694,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100500,100500,1,154,31.3559322,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100500,100500,2,205,62.35955056,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100500,100500,3,186,23.71794872,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,100500,100500,4,278,33.33333333,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100500,100500,5,216,24.32432432,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,100601,100601,1,230,37.15846995,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100601,100601,2,238,60.18957346,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100601,100601,2,238,60.18957346,Yes,EJ Population,Minority,Minority,Milton
Boston,0,100601,100601,2,238,60.18957346,Yes,EJ Population,Minority,Minority,Quincy
Boston,0,100601,100601,3,176,25,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100601,100601,3,176,25,Yes,EJ Population,Minority,Minority,Milton
Boston,0,100601,100601,3,176,25,Yes,EJ Population,Minority,Minority,Quincy
Boston,0,100601,100601,4,243,27.40384615,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100603,100603,1,269,43.07692308,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100603,100603,2,183,49.6,Yes,EJ Population,Minority,Minority,Boston
,,100700,100700,1,266,45.81497797,No,Not an EJ Population,,N/A,Boston
,,100700,100700,1,266,45.81497797,No,Not an EJ Population,,N/A,Milton
,,100700,100700,1,266,45.81497797,No,Not an EJ Population,,N/A,Quincy
Boston,0,100700,100700,2,217,71.18644068,Yes,EJ Population,Income,Income,Boston
,,100700,100700,3,212,72.04301075,No,Not an EJ Population,,N/A,Boston
,,100700,100700,4,199,24.70588235,No,Not an EJ Population,,N/A,Boston
,,100700,100700,4,199,24.70588235,No,Not an EJ Population,,N/A,Quincy
,,100700,100700,5,203,60.32608696,No,Not an EJ Population,,N/A,Boston
Boston,0,100800,100800,1,159,57.14285714,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100800,100800,2,206,58.06451613,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100800,100800,2,206,58.06451613,Yes,EJ Population,Minority,Minority,Milton
Boston,0,100800,100800,2,206,58.06451613,Yes,EJ Population,Minority,Minority,Quincy
Boston,0,100800,100800,3,180,47.65100671,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100800,100800,3,180,47.65100671,Yes,EJ Population,Minority,Minority,Milton
Boston,0,100800,100800,3,180,47.65100671,Yes,EJ Population,Minority,Minority,Quincy
Boston,0,100800,100800,4,161,52.94117647,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100800,100800,5,193,63.63636364,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100800,100800,6,228,61.19402985,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,100900,100900,1,170,67.09677419,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100900,100900,2,150,55.35714286,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100900,100900,3,280,77.57352941,Yes,EJ Population,Minority,Minority,Boston
Boston,0,100900,100900,4,340,42.15686275,Yes,EJ Population,Minority,Minority,Boston
Boston,0,101001,101001,1,212,91.26213592,Yes,EJ Population,Minority,Minority,Boston
Boston,0,101001,101001,2,108,69.3877551,Yes,EJ Population,Minority,Minority,Boston
Boston,0,101001,101001,3,150,40.31007752,Yes,EJ Population,Minority,Minority,Boston
Boston,0,101001,101001,4,229,51.74129353,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,101001,101001,5,117,69.82758621,Yes,EJ Population,Minority,Minority,Boston
Boston,0,101001,101001,6,307,67.46575343,Yes,EJ Population,Minority,Minority,Boston
Boston,0,101002,101002,1,91,81.39534884,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,101002,101002,2,421,34.88943489,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,101002,101002,3,298,61.47859922,Yes,EJ Population,Minority,Minority,Boston
Boston,0,101101,101101,1,185,24.69135803,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,101101,101101,2,249,23.07692308,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,101101,101101,3,108,2.5,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,101102,101102,1,124,9.473684211,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Boston
Boston,0,101102,101102,2,203,4.705882353,Yes,EJ Population,Minority,Minority,Boston
Boston,0,101102,101102,3,121,18.36734694,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,101102,101102,4,222,44.60784314,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,110104,110104,1,155,34.35114504,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,110104,110104,2,103,35.82089552,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,110105,110105,1,330,23.07692308,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110106,110106,1,99,30.15873016,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110106,110106,2,178,72.43589744,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110201,110201,1,337,62.19081272,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,110301,110301,1,267,61.39534884,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110301,110301,2,387,78.61445783,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110401,110401,1,212,22.82608696,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Boston,0,110401,110401,2,408,58.84057971,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110403,110403,1,144,57.02479339,Yes,EJ Population,Minority and income,Minority and income,Boston
Boston,0,110403,110403,2,227,68.39622642,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110403,110403,3,134,84.29752066,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110403,110403,4,268,70.93023256,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110403,110403,5,273,75.40322581,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110501,110501,1,239,58.65384615,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110501,110501,2,448,69.26829268,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110501,110501,3,241,65.88785047,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110502,110502,1,317,45.92274678,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110502,110502,2,424,58.16023739,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110502,110502,3,193,55.74712644,Yes,EJ Population,Minority,Minority,Boston
,,110601,110601,1,535,99.02912621,No,Not an EJ Population,,N/A,Boston
,,110601,110601,1,535,99.02912621,No,Not an EJ Population,,N/A,Brookline
,,110601,110601,2,346,85.32934132,No,Not an EJ Population,,N/A,Boston
,,110607,110607,1,245,42.93193717,No,Not an EJ Population,,N/A,Boston
Boston,0,110607,110607,2,414,53.03030303,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110607,110607,3,381,56.1461794,Yes,EJ Population,Minority,Minority,Boston
Boston,0,110607,110607,3,381,56.1461794,Yes,EJ Population,Minority,Minority,Brookline
,,110607,110607,4,196,65.88235294,No,Not an EJ Population,,N/A,Boston
,,120103,120103,1,376,49.01185771,No,Not an EJ Population,,N/A,Boston
,,120103,120103,1,376,49.01185771,No,Not an EJ Population,,N/A,Brookline
Boston,0,120104,120104,1,149,34.83146067,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120104,120104,2,232,44,Yes,EJ Population,Minority,Minority,Boston
,,120105,120105,1,253,99.14529915,No,Not an EJ Population,,N/A,Boston
Boston,0,120105,120105,2,338,98.1595092,Yes,EJ Population,Minority,Minority,Boston
,,120105,120105,3,111,95.91836735,No,Not an EJ Population,,N/A,Boston
,,120105,120105,3,111,95.91836735,No,Not an EJ Population,,N/A,Brookline
Boston,0,120201,120201,1,192,26.72413793,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120201,120201,2,243,29.31034483,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120201,120201,3,101,15.38461539,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120301,120301,1,194,28.57142857,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120301,120301,2,119,19.31818182,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120301,120301,3,216,29.66101695,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120301,120301,4,251,31.25,Yes,EJ Population,Minority,Minority,Boston
Boston,0,120400,120400,1,171,39.17525773,Yes,EJ Population,Minority,Minority,Boston
,,120400,120400,2,139,63.41463415,No,Not an EJ Population,,N/A,Boston
